data,data,data dec,hora dec,tag (offset),day mod count,incr,qdade casas,variância,dias:,Num ultima linha,hora,incr,dia,hora dec,tag,habilitar sleep,hora limite,num ult linha,inc hora
2019-01-07 17:00:00,,,,280,,,20,00:15:00,255,5102,08:00:00,0,43472,,,extendido?,23:50:00,24227,00:10:00
2019-01-07 16:59:24,2019-01-07 16:59:24,43472,12/30/99 04:59 PM,281,0,0,,,,,08:10:00,0,43472,0.340277777777778,2,0,,,
2019-01-07 16:34:11,01/07/19 04:34 PM,43472,12/30/99 04:34 PM,282,0.05,0.05,,,,,08:20:00,0,43472,0.347222222222222,2,0,,,
2019-01-07 17:06:03,01/07/19 05:06 PM,43472,12/30/99 05:06 PM,283,0.1,0.1,,,,,08:30:00,0,43472,0.354166666666667,2,0,,,
2019-01-07 17:09:01,01/07/19 05:09 PM,43472,12/30/99 05:09 PM,284,0.15,0.15,,,,,08:40:00,0,43472,0.361111111111111,2,0,,,
2019-01-07 17:20:11,01/07/19 05:20 PM,43472,12/30/99 05:20 PM,285,0.2,0.2,,,,,08:50:00,0,43472,0.368055555555555,2,0,,,
2019-01-07 16:36:02,01/07/19 04:36 PM,43472,12/30/99 04:36 PM,286,0.25,0.25,,,,,09:00:00,0,43472,0.375,2,0,,,
2019-01-07 17:11:21,01/07/19 05:11 PM,43472,12/30/99 05:11 PM,287,0.3,0.3,,,,,09:10:00,0,43472,0.381944444444444,2,0,,,
2019-01-07 16:49:30,01/07/19 04:49 PM,43472,12/30/99 04:49 PM,288,0.35,0.35,,,,,09:20:00,0,43472,0.388888888888889,2,0,,,
2019-01-07 16:53:13,01/07/19 04:53 PM,43472,12/30/99 04:53 PM,289,0.4,0.4,,,,,09:30:00,0,43472,0.395833333333333,2,0,,,
2019-01-07 17:05:32,01/07/19 05:05 PM,43472,12/30/99 05:05 PM,290,0.45,0.45,,,,,09:40:00,0,43472,0.402777777777778,2,0,,,
2019-01-07 16:54:23,01/07/19 04:54 PM,43472,12/30/99 04:54 PM,291,0.5,0.5,,,,,09:50:00,0,43472,0.409722222222222,2,0,,,
2019-01-07 17:13:52,01/07/19 05:13 PM,43472,12/30/99 05:13 PM,292,0.55,0.55,,,,,10:00:00,0,43472,0.416666666666666,2,0,,,
2019-01-07 16:34:27,01/07/19 04:34 PM,43472,12/30/99 04:34 PM,293,0.6,0.6,,,,,10:10:00,0,43472,0.423611111111111,2,0,,,
2019-01-07 16:55:15,01/07/19 04:55 PM,43472,12/30/99 04:55 PM,294,0.65,0.65,,,,,10:20:00,0,43472,0.430555555555555,2,0,,,
2019-01-07 16:39:33,01/07/19 04:39 PM,43472,12/30/99 04:39 PM,295,0.7,0.7,,,,,10:30:00,0,43472,0.4375,2,0,,,
2019-01-07 17:19:55,01/07/19 05:19 PM,43472,12/30/99 05:19 PM,296,0.75,0.75,,,,,10:40:00,0,43472,0.444444444444444,2,0,,,
2019-01-07 16:51:10,01/07/19 04:51 PM,43472,12/30/99 04:51 PM,297,0.8,0.8,,,,,10:50:00,0,43472,0.451388888888889,2,0,,,
2019-01-07 17:12:47,01/07/19 05:12 PM,43472,12/30/99 05:12 PM,298,0.85,0.85,,,,,11:00:00,0,43472,0.458333333333333,2,0,,,
