data,data,data dec,hora dec,tag (offset),day mod count,incr,qdade casas,variância,dias:,Num ultima linha,hora,incr,dia,hora dec,tag,habilitar sleep,hora limite,num ult linha,inc hora
2019-01-07 18:00:00,,,,220,,,60,00:15:00,255,15302,17:00:00,0,43472,,,extendido?,19:30:00,3827,00:10:00
2019-01-07 18:13:57,2019-01-07 18:13:57,43472,12/30/99 06:13 PM,221,0,0,,,,,17:10:00,0,43472,0.715277777777778,2,0,,,
2019-01-07 17:51:12,01/07/19 05:51 PM,43472,12/30/99 05:51 PM,222,0.016666666666667,0.016666666666667,,,,,17:20:00,0,43472,0.722222222222222,2,0,,,
2019-01-07 17:43:08,01/07/19 05:43 PM,43472,12/30/99 05:43 PM,223,0.033333333333333,0.033333333333333,,,,,17:30:00,0,43472,0.729166666666667,2,0,,,
2019-01-07 18:38:50,01/07/19 06:38 PM,43472,12/30/99 06:38 PM,224,0.05,0.05,,,,,17:40:00,0,43472,0.736111111111111,2,0,,,
2019-01-07 18:11:25,01/07/19 06:11 PM,43472,12/30/99 06:11 PM,225,0.066666666666667,0.066666666666667,,,,,17:50:00,0,43472,0.743055555555555,2,0,,,
2019-01-07 17:52:52,01/07/19 05:52 PM,43472,12/30/99 05:52 PM,226,0.083333333333333,0.083333333333333,,,,,18:00:00,0,43472,0.75,2,1,,,
2019-01-07 17:35:29,01/07/19 05:35 PM,43472,12/30/99 05:35 PM,227,0.1,0.1,,,,,18:10:00,0,43472,0.756944444444444,2,1,,,
2019-01-07 17:46:56,01/07/19 05:46 PM,43472,12/30/99 05:46 PM,228,0.116666666666667,0.116666666666667,,,,,18:20:00,0,43472,0.763888888888889,2,1,,,
2019-01-07 17:56:54,01/07/19 05:56 PM,43472,12/30/99 05:56 PM,229,0.133333333333333,0.133333333333333,,,,,18:30:00,0,43472,0.770833333333333,2,1,,,
2019-01-07 18:02:11,01/07/19 06:02 PM,43472,12/30/99 06:02 PM,230,0.15,0.15,,,,,18:40:00,0,43472,0.777777777777778,2,1,,,
2019-01-07 17:31:40,01/07/19 05:31 PM,43472,12/30/99 05:31 PM,231,0.166666666666667,0.166666666666667,,,,,18:50:00,0,43472,0.784722222222222,2,1,,,
2019-01-07 18:11:43,01/07/19 06:11 PM,43472,12/30/99 06:11 PM,232,0.183333333333333,0.183333333333333,,,,,19:00:00,0,43472,0.791666666666666,2,1,,,
2019-01-07 17:54:21,01/07/19 05:54 PM,43472,12/30/99 05:54 PM,233,0.2,0.2,,,,,19:10:00,0,43472,0.798611111111111,2,1,,,
