data,data,data dec,hora dec,tag (offset),day mod count,incr,qdade casas,variância,dias:,Num ultima linha,hora,incr,dia,hora dec,tag,habilitar sleep,hora limite,num ult linha,inc hora
2019-01-07 13:30:00,,,,150,,,40,00:15:00,255,10202,10:30:00,0,43472,,,extendido?,23:50:00,20402,00:10:00
2019-01-07 13:33:44,2019-01-07 13:33:44,43472,12/30/99 01:33 PM,151,0,0,,,,,10:40:00,0,43472,0.444444444444444,2,0,,,
2019-01-07 13:33:05,01/07/19 01:33 PM,43472,12/30/99 01:33 PM,152,0.025,0.025,,,,,10:50:00,0,43472,0.451388888888889,2,0,,,
2019-01-07 13:46:15,01/07/19 01:46 PM,43472,12/30/99 01:46 PM,153,0.05,0.05,,,,,11:00:00,0,43472,0.458333333333333,2,0,,,
2019-01-07 14:05:56,01/07/19 02:05 PM,43472,12/30/99 02:05 PM,154,0.075,0.075,,,,,11:10:00,0,43472,0.465277777777778,2,0,,,
2019-01-07 13:02:45,01/07/19 01:02 PM,43472,12/30/99 01:02 PM,155,0.1,0.1,,,,,11:20:00,0,43472,0.472222222222222,2,0,,,
2019-01-07 13:23:20,01/07/19 01:23 PM,43472,12/30/99 01:23 PM,156,0.125,0.125,,,,,11:30:00,0,43472,0.479166666666667,2,0,,,
2019-01-07 13:30:42,01/07/19 01:30 PM,43472,12/30/99 01:30 PM,157,0.15,0.15,,,,,11:40:00,0,43472,0.486111111111111,2,0,,,
2019-01-07 13:37:05,01/07/19 01:37 PM,43472,12/30/99 01:37 PM,158,0.175,0.175,,,,,11:50:00,0,43472,0.493055555555556,2,0,,,
2019-01-07 13:45:20,01/07/19 01:45 PM,43472,12/30/99 01:45 PM,159,0.2,0.2,,,,,12:00:00,0,43472,0.5,2,0,,,
2019-01-07 13:06:44,01/07/19 01:06 PM,43472,12/30/99 01:06 PM,160,0.225,0.225,,,,,12:10:00,0,43472,0.506944444444444,2,0,,,
2019-01-07 13:39:55,01/07/19 01:39 PM,43472,12/30/99 01:39 PM,161,0.25,0.25,,,,,12:20:00,0,43472,0.513888888888889,2,0,,,
2019-01-07 13:26:35,01/07/19 01:26 PM,43472,12/30/99 01:26 PM,162,0.275,0.275,,,,,12:30:00,0,43472,0.520833333333333,2,0,,,
2019-01-07 13:30:53,01/07/19 01:30 PM,43472,12/30/99 01:30 PM,163,0.3,0.3,,,,,12:40:00,0,43472,0.527777777777778,2,0,,,
2019-01-07 13:09:13,01/07/19 01:09 PM,43472,12/30/99 01:09 PM,164,0.325,0.325,,,,,12:50:00,0,43472,0.534722222222222,2,0,,,
